URL,Status Code
http://www.latimes.com/sports/nba/,200
https://www.latimes.com/sports/la-sp-rams-chargers-live-updates-interception-by-chargers-safety-derwin-1537736608-htmlstory.html,200
http://www.latimes.com/travel/la-tr-california-bucket-list-beat-heat-20180803-htmlstory.html,200
http://www.latimes.com/opinion/endorsements/,200
http://www.latimes.com/travel/la-tr-california-bucket-list-updates-marvel-over-this-san-francisco-church-1514419255-htmlstory.html,200
https://www.latimes.com/local/lanow/la-me-police-misconduct-complaints-20180923-story.html,200
https://www.latimes.com/sports/nfl/la-sp-nfl-roundup-week-3-20180923-story.html,200
http://www.latimes.com/business/realestate/hot-property/la-fi-hotprop-zsa-zsa-gabor-bel-air-home-sold-20180920-story.html,200
http://www.latimes.com/entertainment/movies/la-et-mn-capsule-love-gilda-review-20180920-story.html,200
http://www.latimes.com/local/lanow/la-me-ln-suge-knight-lawyers-indicted-20180302-story.html,200
https://www.latimes.com/travel,301
https://www.latimes.com/local/lanow/la-me-smog-streak-20180921-story.html,200
http://www.latimes.com/travel/hawaii/la-tr-hurricane-olivia-hurricane-florence-airline-change-fees-waived-20180912-story.html,200
https://www.latimes.com/health/la-he-roundup-20180922-story.html,200
http://www.latimes.com/travel/cruises/la-tr-cruises-hurricane-bud-disrupts-long-beach-cruise-to-mexico-20180612-story.html,200
https://www.latimes.com/world/la-fg-mexico-vigilantes-20180921-story.html,200
https://www.latimes.com/nation/la-na-pol-trump-un-curtain-raiser-20180924-story.html,200
http://www.latimes.com/travel/la-tr-california-bucket-list-updates-treat-yourself-to-spago-in-beverly-1513628159-htmlstory.html,200
https://www.latimes.com/sports/nfl/la-sp-kaepernick-kneel-boyer-20180916-story.html,200
https://www.latimes.com/la-bio-marisa-gerber-staff.html,200
https://www.latimes.com/travel/la-tr-hiking-las-vegas-20180923-story.html,200
http://www.latimes.com/la-bio-kenneth-turan-staff.html,200
http://www.latimes.com/business/realestate/hot-property/la-fi-hotprop-rob-huebel-los-feliz-20180920-story.html,200
http://www.latimes.com/entertainment/movies/la-et-mn-life-itself-dan-fogelman-20180922-story.html,200
http://www.latimes.com/93907346-132.html,200
http://www.latimes.com/brandpublishing/businessplus/,200
http://www.latimes.com/local/lanow/la-me-ln-suge-knight-postscript-201800922-story.html?outputType=amp,200
https://www.latimes.com/travel/la-tr-calendar-20180923-story.html,200
http://www.latimes.com/travel/cruises/la-tr-tc-cruises-mexico-groove-cruise-cabo-with-music-20180720-story.html,200
http://www.latimes.com/travel/la-tr-road-trips-beartooth-highway-20180520-htmlstory.html,200
https://www.latimes.com/business/la-fi-himi-english-design-20180923-story.html,200
http://www.latimes.com/world/asia/,200
http://www.latimes.com/brandpublishing/autoplus/,200
http://www.latimes.com/local/california/la-me-0208-suge-knight-funeral-20150208-story.html,200
http://www.latimes.com/travel/lasvegas/la-tr-vegas-palazzo-renovation-20180918-story.html,200
https://www.latimes.com/local/abcarian/la-me-abcarian-katies-midterms-20180922-story.html,200
http://www.latimes.com/about/la-editorial-staff-directory-htmlstory.html,200
http://www.latimes.com/business/realestate/hot-property/la-fi-hp-what-money-buys-20180922-story.html,200
http://www.latimes.com/la-bio-mark-olsen-staff.html,200
http://www.latimes.com/shopping/traveloffers/,200
http://www.latimes.com/sports/usc/,200
https://www.latimes.com/local/lanow/la-me-cannabis-school-20180922-story.html,200
http://www.latimes.com/sports/sportsnow/,200
http://www.latimes.com/travel/cruises/la-tr-cruises-hurricane-florence-cruise-ship-changes-20180912-story.html,200
https://www.latimes.com/politics/la-lb-767-47397-la-na-pol-kavanaugh-hearing-decision-20180922-htmlstory.html,200
https://www.latimes.com/style,301
https://www.latimes.com/politics/la-na-pol-trump-kavanaugh-tweets-20180921-story.html,200
http://www.latimes.com/health/,200
http://www.latimes.com/travel/la-tr-mexico-baja-whale-watching-tour-20180806-story.html,200
http://www.latimes.com/travel/la-tr-california-bucket-list-updates-soak-away-your-stress-and-join-club-mud-1513388925-htmlstory.html,200
http://www.latimes.com/local/lanow/la-me-suge-knight-timeline-20180920-story.html,200
https://www.latimes.com/la-bio-mikael-wood-staff.html,200
https://www.latimes.com/sports/la-sp-rams-chargers-live-updates-chargers-cut-rams-lead-to-21-13-on-1537737968-htmlstory.html,200
http://www.latimes.com/entertainment/movies/la-et-mn-house-with-a-clock-in-its-walls-eli-roth-20180921-story.html,200
http://www.latimes.com/style/,200
http://www.latimes.com/pb/resources/images/lat_icons/144-iTunesArtwork.png?v=85,200
http://www.latimes.com/business/realestate/hot-property/la-fi-hotprop-craig-gillespie-brentwood-sold-20180918-story.html,200
https://www.latimes.com/pb/resources/images/lat_icons/app-bar-logo.svg?v=85,200
http://www.latimes.com/travel/lasvegas/la-tr-las-vegas-urban-food-16-at-cosmopolitan-20180904-story.html,200
http://www.latimes.com/local/lanow/la-me-ln-suge-knight-threat-20170803-story.html,200
http://www.latimes.com/travel/lasvegas/la-tr-las-vegas-pickleball-open-20180911-htmlstory.html,200
http://www.latimes.com/local/corrections/,200
http://www.latimes.com/sports/mlb/,200
https://www.latimes.com/nation/la-na-ford-kavanaugh-police-2018-story.html,200
http://www.latimes.com/food/jonathan-gold/,200
https://www.latimes.com/resizer/MSgbQ-ZS-Yd1VG78zMu2LhafB7Q=/1400x0/www.trbimg.com/img-5ba2c9d4/turbine/la-1537395152-tpdxy75fde-snap-image,200
http://www.latimes.com/travel/hawaii/la-tr-hawaii-honolulu-aloha-festivals-20180907-story.html,200
https://www.latimes.com/entertainment/arts/la-ca-cm-la-phil-100-critics-notebook-20180920-story.html,200
http://www.latimes.com/travel/hawaii/la-tr-hawaii-kilauea-volcano-lava-flow-20180905-story.html,200
http://www.latimes.com/business/realestate/hot-property/la-fi-hotprop-larry-allen-danville-home-20180918-story.html,200
http://www.latimes.com/entertainment/herocomplex/,200
https://www.latimes.com/world/la-fg-china-metoo-09142018-story.html,200
http://www.latimes.com/entertainment/movies/la-et-mn-hale-county-this-morning-this-evening-review-20180920-story.html,200
http://www.latimes.com/travel/lasvegas/la-tr-las-vegas-is-fun-city-20180921-story.html,200
http://www.latimes.com/business/realestate/hot-property/la-fi-hotprop-deirdre-gurney-manhattan-beach-20180919-story.html,200
http://www.latimes.com/la-termsofservice-20180627-story.html,301
http://www.latimes.com/travel/la-tr-road-trips-2018-sg-storygallery.html,200
https://www.latimes.com/local/lanow/la-me-citizens-ice-20180427-htmlstory.html,200
http://www.latimes.com/local/lanow/la-me-ln-biggie-smalls-unsolved-20170309-story.html,200
https://www.latimes.com/business/la-fi-money-talk-moving-costs-20180923-story.html,200
http://www.latimes.com/espanol/eeuu/,200
http://www.latimes.com/entertainment/tv/,200
http://www.latimes.com/business/realestate/hot-property/la-fi-hotprop-paul-marciano-beverly-hills-20180921-story.html,200
http://www.latimes.com/travel/cruises/la-tr-tc-cruises-american-cruise-lines-holiday-tours-20180910-story.html,200
http://www.latimes.com/entertainment/movies/la-ca-list-0923-movie-openings-20180923-story.html,200
http://www.latimes.com/lanews-chris-erskine-20130507-staff.html,200
https://www.latimes.com/world/mexico-americas/la-fg-mexico-el-chapo-birthday-20180919-story.html,200
http://www.latimes.com/travel/la-tr-road-trips-rental-cars-20180520-story.html,200
http://www.latimes.com/pb/resources/gdist/d146840ea054f4751927/lat/lat-indexd146840ea054f4751927.css?v=85,200
http://www.latimes.com/sports/dodgers/,200
http://www.latimes.com/business/realestate/hot-property/la-fi-hp-hotprop-20180922-story.html,200
http://www.latimes.com/travel/la-tr-escape-legoland-20180920-story.html,200
https://www.latimes.com/pb/resources/images/lat_icons/72-iTunesArtwork.png?v=85,200
http://www.latimes.com/about/la-sitemap-htmlstory.html,200
http://www.latimes.com/lat-archives/,200
https://www.latimes.com/pb/resources/gdist/d146840ea054f4751927/lat/lat-featuresd146840ea054f4751927.css?v=85,200
http://www.latimes.com/local/lanow/la-me-ln-suge-knight-katt-williams-arrested-20141029-story.html,200
https://www.latimes.com/politics/la-pol-ca-campaign-issues-california-governor-race-20180921-story.html,200
http://www.latimes.com/travel/deals/la-tr-las-vegas-free-parking-20170413-story.html,200
http://www.latimes.com/local/,200
http://www.latimes.com/business/realestate/hot-property/la-fi-hotprop-palm-beach-john-mccain-20180917-story.html,200
https://www.latimes.com/business/la-fi-ct-ovitz-book-excerpt-20180923-htmlstory.html,200
http://www.latimes.com/entertainment/movies/la-et-mn-when-you-read-this-letter-review-20180920-story.html,200
http://www.latimes.com/travel/la-tr-california-bucket-list-updates-read-forbidden-words-and-savor-daring-1512510065-htmlstory.html,200
http://www.latimes.com/business/lazarus/,200
http://www.latimes.com/world/middleeast/,200
http://www.latimes.com/business/realestate/hot-property/la-fi-hotprop-sacramento-kings-exec-hermosa-beach-20180919-story.html,200
http://www.latimes.com/local/education/,200
http://www.latimes.com/travel/cruises/la-tr-west-african-cruise-20180919-story.html,200
http://www.latimes.com/home/,200
http://www.latimes.com/local/lanow/la-me-ln-viet-mccain-20180830-story.html?outputType=amp,200
http://www.latimes.com/world/,200
http://www.latimes.com/sports/soccer/,200
https://www.latimes.com/pb/resources/gdist/d146840ea054f4751927/lat/lat-servicesd146840ea054f4751927.css?v=85,200
http://www.latimes.com/travel/la-tr-california-bucket-list-updates-see-the-giants-glimpse-the-bay-and-duck-1525722574-htmlstory.html,200
http://www.latimes.com/business/realestate/hot-property/la-fi-hotprop-tyra-banks-pacific-palisades-home-sold-4-million-20180921-story.html,200
http://www.latimes.com/sports/chargers/la-sp-rams-chargers-rivalry-20180921-story.html,200
http://www.latimes.com/opinion/op-ed/,200
http://www.latimes.com/travel/la-tr-california-bucket-list-updates-recline-or-revel-in-grand-park-where-1508869760-htmlstory.html,200
http://www.latimes.com/entertainment/movies/la-et-mn-capsule-painless-review-20180920-story.html,200
https://www.latimes.com/world/la-fg-pope-baltics-20180923-story.html,200
http://www.latimes.com/business/realestate/hot-property/la-fi-hotprop-ash-chan-echo-park-20180919-story.html,200
http://www.latimes.com/travel/la-tr-california-bucket-list-updates-gawk-as-the-waters-of-mcway-falls-plunge-1514490505-htmlstory.html,200
http://www.latimes.com/food/dailydish/,200
https://www.latimes.com/travel/la-tr-vancouver-foraging-20180923-story.html,200
http://www.latimes.com/sports/more/,200
http://www.latimes.com/projects/la-fi-reddam-cashcall-loanme/,200
http://www.latimes.com/politics/la-na-pol-mccain-washington-funeral-20180901-story.html,200
http://www.latimes.com/business/realestate/hot-property/la-fi-hp-chandelier-tree-redux-20180922-story.html,200
http://www.latimes.com/opinion/topoftheticket/,200
http://www.latimes.com/la-bio-justin-chang-staff.html,200
http://www.latimes.com/opinion/readersreact/,200
http://www.latimes.com/pb/resources/gdist/d146840ea054f4751927/lat/lat-frameworkd146840ea054f4751927.css?v=85,200
http://www.latimes.com/travel/la-tr-escape-ventura-20180830-story.html,200
https://www.latimes.com/travel/la-tr-quebec-train-20180923-story.html,200
http://www.latimes.com/designla/,200
https://www.latimes.com/la-bio-laura-king-staff.html,200
http://www.latimes.com/about/la-termsofservice-20180627-story.html,200
http://www.latimes.com/business/realestate/hot-property/la-fi-hotprop-newsletter-20180922-story.html,200
https://www.latimes.com/politics/la-na-pol-kavanaugh-hearing-decision-20180922-story.html,200
https://www.latimes.com/travel/la-tr-oregon-clamming-crabbing-20180909-htmlstory.html,200
http://www.latimes.com/entertainment/,200
https://www.latimes.com/la-bio-anh-do-staff.html,200
http://www.latimes.com/local/datadesk/la-me-lancaster-diversity-20111219-story.html,200
http://www.latimes.com/travel/la-tr-quebec-train-20180923-story.html,200
http://www.latimes.com/pb/resources/gdist/d146840ea054f4751927/lat/lat-servicesd146840ea054f4751927.css?v=85,200
http://www.latimes.com/sports/olympics/,200
http://www.latimes.com/food/,200
http://www.latimes.com/entertainment/envelope/,200
http://www.latimes.com/pb/resources/images/lat_icons/57-iTunesArtwork.png?v=85,200
https://www.latimes.com/resizer/zl4mRCvhzGHtmyXsBvzJMmQgqws=/1400x0/www.trbimg.com/img-5b8c4a72/turbine/la-1535920750-x7k5akqdtu-snap-image,200
http://www.latimes.com/local/datadesk/la-me-wave-measure-htmlstory.html,200
http://www.latimes.com/travel/la-tr-road-trips-family-friendly-20180520-story.html,200
http://www.latimes.com/entertainment/arts/,200
http://www.latimes.com/local/obituaries/,200
https://www.latimes.com/pb/resources/images/lat_icons/144-iTunesArtwork.png?v=85,200
http://www.latimes.com/brandpublishing/localplus/,200
http://www.latimes.com/business/realestate/hot-property/la-fi-hotprop-sandra-bullock-hollywood-home-sold-20180917-story.html,200
http://www.latimes.com/about/la-about-us-storygallery.html,200
http://www.latimes.com/espanol/comida/,200
